
57 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE ';; 'DESARROLLO COGNOSCITIVO ';; 'TECNICAS DIDACTICAS ';; 'PSICOLOGIA EVOLUTIVA ';; 'COMUNICACION VERBAL | 950-500-070-7
###
 | Botto, Julio L. | Ciencias Naturales 5 | Buenos Aires | Hyspamerica | 1987 | CIENCIAS ';; 'BIOLOGIA ';; 'ALIMENTOS ';; 'MEDIO AMBIENTE ';; 'ASTRONOMIA ';; 'LIBROS DE TEXTO ';; 'ALIMENTOS ';; 'NUTRICION ';; 'SALUD ';; 'SISTEMA CIRCULATORIO ';; 'SISTEMA RESPIRATORIO ';; 'ACTIVIDADES | 950-614-472-9
###
 |  | Literatura IV | Buenos Aires | Estrada | 1993 | LITERATURA ';; 'LITERATURA ESPANOLA ';; 'CANTARES DE GESTA ';; 'HISTORIA MEDIEVAL ';; 'CANTARES DE GESTA ';; 'EDAD MEDIA ';; 'RENACIMIENTO ';; 'ROMANTICISMO ';; 'REALISMO ';; 'TIEMPOS MODERNOS ';; 'LENGUAS ROMANCES ';; 'LIBROS DE TEXTO ';; 'SIGLO VEINTE ';; 'LIRICA ';; 'BARROCO | 
###
 |  | Bram van Velde | Paris | Centre Georges Pompidou | 1989 | ARTE ';; 'ARTES VISUALES ';; 'PINTURA ';; 'ARTE FRANCES ';; 'BIOGRAFIA | 2-85850-528-4
###
 |  | Intel. Educar para el futuro | Buenos Aires | funcación Evolución | 2002 | INFORMATICA ';; 'CURSOS ';; 'EDUCACION ';; 'ENSENANZA DE LA INFORMATICA ';; 'INNOVACION EDUCATIVA ';; 'REDES ';; 'ACTIVIDADES DE APRENDIZAJE ';; 'INTERNET ';; 'CORREO ELECTRONICO ';; 'DOCUMENTOS ELECTRONICOS ';; 'EVALUACION | 
###
 | Hargreaves, David J. | Profesorado, cultura y postmodernidad | Madrid | Morata | 1994 | PERFIL PROFESIONAL DEL DOCENTE ';; 'PROBLEMAS EDUCACIONALES ';; 'FORMACION DE DOCENTES ';; 'CONDICIONES DE TRABAJO DEL DOCENTE ';; 'FINALIDADES DE LA EDUCACION ';; 'GLOBALIZACION ';; 'CULTURA ';; 'PRACTICA DOCENTE ';; 'EXPERIENCIAS EDUCATIVAS ';; 'POSMODERNIDAD | 84-7112-406-8
###
 | Cabal, Graciela  | Cuentos con brujas | Buenos Aires  | Aguilar, Altea, Taurus, Alfaguara | 2005 | NARRACION ';; 'LITERATURA ';; 'LITERATURA DE ARGENTINA ';; 'LITERATURA JUVENIL ';; 'LITERATURA INFANTIL ';; 'CUENTOS MARAVILLOSOS ';; 'LIBRO PARA NINOS | 987-04-0059-0
###
 | Rey, Eduardo | Arte rodante | [S:I.] | [s.n] | [2007] | ARTE ';; 'PERFECCIONAMIENTO DOCENTE ';; 'ARTES GRAFICAS ';; 'ARTES VISUALES ';; 'COLOR ';; 'ESCUELAS ITINERANTES | 
###
 | Serafini, Claudia | El vivero forestal en la escuela | Buenos Aires | Ministerio de Cultura y Educación | [1999] | CIENCIAS NATURALES ';; 'ACTIVIDADES DE APRENDIZAJE ';; 'VIVEROS FORESTALES ';; 'TECNICAS DE CULTIVO ';; 'SIEMBRA ';; 'ESCUELAS RURALES ';; 'EDUCACION RURAL ';; 'GUIA DEL DOCENTE | 
###
 |  | Ley Nacional del voto a los 16 años | Buenos Aires | Ministerio de Educación | 2012 | LEY ELECTORAL ';; 'DERECHO CIVICOS | 
###
 |  | Voto a los 16. Democracia, derechos, participación | Buenos Aires | Ministerio de Educación | 201? | LEY ELECTORAL ';; 'DERECHO CIVICOS ';; 'ACTIVIDADES DE APRENDIZAJE | 
###
 |  | La democracia y tu derecho a poder elegir | Buenos Aires | Ministerio de Educación | 201? | LEY ELECTORAL ';; 'DERECHO CIVICOS | 
###
 | Escuela Nª 22. El Maiten | Voces | Rawson | Chubut | 2013 | RELATOS ';; 'NARRACION ';; 'NARRACION DE CUENTOS ';; 'INTERCULTURALIDAD ';; 'MAPUCHE | 
###
 |  | Juegos de los Pueblos Originarios I | Rawson | Ministerio de Educación de la Provincia del Chubut | 2013 | JUEGOS ';; 'EDUCACION FISICA ';; 'HISTORIA ';; 'ACTIVIDADES | 
###
 |  | Mapuche Kimün | Rawson | Ministerio de Educación de la Provincia del Chubut | 2013 | JUEGOS ';; 'EDUCACION FISICA ';; 'JUEGOS DE MESAS ';; 'ACTIVIDADES | 
###
 |  | Cuadernos de trabajo: Serie politica educativa | Buenos Aires | Ministerio de Educación | 2013 | POLITICA EDUCATIVA ';; 'FORMACION DE DOCENTES ';; 'NIVEL INICIAL ';; 'NIVEL PRIMARIO ';; 'NIVEL SECUNDARIO | 
###
 | Matiasevich, Sandra | Un tren a Cartagena | Buenos Aires | Colihue | 2011 | LITERATURA ';; 'LITERATURA ARGENTINA ';; 'NARRATIVA ';; 'ACTIVIDADES DE ENSENANZA | 978-950-581-096-3
###
 | Mastache, Adriana | La música y la pintura: ese histórico romance | Ciudad Autónoma de Buenos Aires | Centro de Publicaciones Educativas y Material Didáctico | 2014 | EDUCACION ARTISTICA ';; 'CREATIVIDAD ';; 'DESARROLLO DE LA CREATIVIDAD ';; 'ESTRATEGIAS METODOLOGICAS ';; 'RECURSOS DIDACTICOS ';; 'PROYECTO ';; 'EXPERIENCIA PEDAGOGICA ';; 'ACTIVIDADES DE ENSENANZA ';; 'EDUCACION ESTETICA ';; 'FORMACION DE DOCENTES ';; 'RENACIMIENTO ';; 'EDUCACION MUSICAL ';; 'EXPRESION CORPORAL ';; 'PREHISTORIA ';; 'EDAD MEDIA ';; 'BARROCO ';; 'CLASICISMO ';; 'IMPRESIONISMO ';; 'FOLKLORE ';; 'PLANEAMIENTO EDUCATIVO ';; 'OBJETIVOS ';; 'MUSICA | 978-987-538-408-8
###
 |  | Galeses y Tehuelches | Rawson | Ministerio de Educación de la Provincia del Chubut | 201? | HISTORIA ';; 'HISTORIA DE LA PATAGONIA ';; 'GALESES ';; 'TEHUELCHES ';; 'COLONIAS | 
###
 | Oyarzún, Pavel | La jauría desquiciada | Trelew | La Galera | 2011 | LITERATURA ';; 'LITERATURA PATAGONICA ';; 'POESIA | 
###
 |  | Almanaque Mundial 2002 | Chile | Televisa | 2001 | ALMANAQUE ';; 'MUNDIAL ';; 'PAISES | 1-56259-032-4
###
 |  | Diccionario de la lengua española | Madrid | Espasa Calpe | 1970 | DICCIONARIOS ';; 'ESPANOL | 84-239-4772-X
###
 | Carwadine, Mark | Atlas de los animales | Buenos Aires | Sigmar | 1992 | ANIMALES | 950-11-0886-4
###
 | Crocker, Mark | Atlas del cuerpo humano | Buenos Aires | Sigmar | 1992 | CUERPO HUMANO | 950-11-0888-0
###
 | Brooks, Sue | Atlas de la tierra | Buenos Aires | Sigmar | 1993 | TIERRA | 950-11-0916-X
###
 | Steele, Philip | Atlas de los pueblos | Buenos Aires | Sigmar | 1993 | ATLAS | 950-11-0917-8
###
 |  | Esperando al Doctor | Buenos Aires | Arte gràfico argentino | 1994 | MEDICINA | 950-782-018-3
###
 |  | Atlas de la Historia Universal | Buenos Aires | Arte gráfico argentino | 1992 | ATLAS ';; 'HISTORIA | 
###
 |  | Diccionario visual Clarín | Buenos Aires | Arte gráfico argentino | 1991 | CUERPO HUMANO ';; 'ANIMALES ';; 'DICCIONARIOS | 
###
 |  | Biblioteca visual Clarín | Buenos Aires | Arte gráfico argentino | 1993 | ANIMALES ';; 'AVES ';; 'MAMIFEROS | 950-511-140-1
###
 |  | Biblioteca visual Clarín | Buenos Aires | Arte gráfico argentino | 1993 | ANIMALES ';; 'INSECTOS | 950-511-139-8
###
 |  | Gran diccionario de sinónimos y antónimos | Buenos Aires | Ruy Díaz | 1985 | DICCIONARIOS ';; 'PEDAGOGIA ';; 'SINONIMOS ';; 'ANTONIMOS | 950-9023-39-6
###
 | Vera, Francisco | Lexicón Kapeluz | Buenos Aires | Kapelusz | 1967 | DICCIONARIOS ';; 'MATEMATICAS | 
###
 |  | Diccionario enciclopedico | Madrid | Cultural de ediciones | 1999 | DICCIONARIOS ';; 'ALFABETO ';; 'SINONIMOS ';; 'ANTONIMOS ';; 'AMERICANISMOS ';; 'NEOLOGISMOS ';; 'MAPAS ';; 'ATLAS | 84-8055-131-3
###
 | Casares, Julio | Diccionario Ideológico de la lengua española | Barcelona | Editorial Gustavo Gili | 1982 | DICCIONARIO ';; 'FAMILIA DE PALABRAS ';; 'SINONIMOS ';; 'ANTONIMOS | 84-252.0126-8
###
 |  | Normativas 1 | Buenos Aires | Ministerio de Educación | 2013 | POLITICA EDUCATIVA ';; 'FORMACION DE DOCENTES ';; 'NIVEL INICIAL ';; 'NIVEL PRIMARIO ';; 'NIVEL SECUNDARIO ';; 'ADULTOS ';; 'LEY NACIONAL DE EDUCACION | 
###
 | Colombatto, Luis B. | Consultor Patagónico | Buenos Aires | Ruy Díaz | 2000 | DICCIONARIOS ';; 'GEOGRAFIA PATAGONICA ';; 'FLORA ';; 'FAUNA ';; 'POBLACION ';; 'HISTORIA ';; 'TURISMO ';; 'ABORIGENES ';; 'POLITICA ';; 'ECOLOGIA | 987-516-009-1
###
 |  | El gran libro de la Patagonia | Buenos Aires | Planeta Argentina | 1997 | MEDIO AMBIENTE ';; 'GEOGRAFIA PATAGONICA ';; 'FLORA ';; 'FAUNA ';; 'POBLACION ';; 'HISTORIA ';; 'TURISMO ';; 'ABORIGENES ';; 'POLITICA ';; 'ECOLOGIA | 950-742-850-X
###
 | Frank, Ana | El diario de Ana Frank | Buenos Aires | Centauro  | 2011 | LITERATURA ';; 'NARRATIVA ';; 'NARRATIVA ALEMANA | 978-987-1258-29-1
###
 |  | Normativas 2 | Buenos Aires | Ministerio de Educación | 2013 | POLITICA EDUCATIVA ';; 'FORMACION DE DOCENTES ';; 'NIVEL INICIAL ';; 'NIVEL PRIMARIO ';; 'NIVEL SECUNDARIO ';; 'ADULTOS | 
###
 |  | Matemática 4 | Buenos Aires | SM | 2010 | LIBROS DE TEXTO ';; 'MATEMATICA | 978-987-573-503-3
###
 | Strasser, María Pía L. | Chubut | Comodoro Rivadavia | el autor | 1962 | HISTORIA ';; 'HISTORIA DE LA PATAGONIA ';; 'GALESES ';; 'ABORIGENES ';; 'CIUDADES ';; 'PRODUCTIVIDAD ';; 'PETROLEO ';; 'COLONIZACION ';; 'POESIAS | 
###
 | Bayer, Osvaldo | De hogueras y prohibiciones | Rada Tilly | Espacio Hudson | 2008 | NARRATIVA ';; 'NARRATIVA HISTORICA ';; 'NARRATIVA ARGENTINA | 978-987-24042-3-9
###
 | Aracena, David | Las palabras y los días | Rada Tilly | Espacio Hudson | 2009 | NARRATIVA ';; 'PERIODISMO ';; 'NARRATIVA ARGENTINA | 978-987-24042-4-6
###
 | Abeijón, Asencio | Así empezo mi vida libre | Rada Tilly | Espacio Hudson | 2009 | NARRATIVA ';; 'ENTREVISTA ';; 'NARRATIVA ARGENTINA ';; 'NARRATIVA PATAGONICA | 978-987-24042-4-6
###
 |  | Almanaque Mundial 1996 | Chile | Televisa | 2005 | ALMANAQUE ';; 'MUNDIAL ';; 'PAISES | 1-56259-032-4
###
 | Robles, Mauricio | Caracteres | Trelew | La Galera | 2013 | LITERATURA ';; 'LITERATURA PATAGONICA ';; 'POESIA ';; 'CUENTO | 978-987-33-4146-5
###
 | Quinteros, Claudia Pamela | Los científicos van a la escuela y los chicos investigan | Rawson | Secretaría de Cultura de la Provincia del Chubut | 2013 | INVESTIGACION ';; 'INVESTIGACION EDUCATIVA ';; 'INVESTIGACION CIENTIFICA (ESCOLAR) ';; 'ETAPAS ';; 'REGISTRO(ACCION) | 978-987-1412-59-4
###
 | Marcos, Magalí Silvana | La biorremediación de ambientes costeros contaminados con hidrocarburos | Rawson | Secretaría de Cultura de la Provincia del Chubut | 2013 | INVESTIGACION ';; 'ECOLOGIA ';; 'HIDROCARBUROS ';; 'CONTAMINACION ';; 'CONTAMINACION DEL AGUA ';; 'CONTAMINACION DEL SUELO ';; 'SALUD ';; 'PETROLEO | 978-987-1412-60-0
###
 | García, Marcelo | YPF, la liquidación | Rada Tilly | Espacio Hudson | 2012 | NARRATIVA ';; 'ENSAYO HISTORICO ';; 'PETROLEO | 978-987-1904-01-3
###
 |  | Museo de la familia Perón | Rawson | Secretaría de Cultura de la Provincia del Chubut | 20?? | HISTORIA  ARGENTINA ';; 'HISTORIA ';; 'PERON, JUAN DOMINGO  ';; 'FAMILIA | 
###
 |  | Museo del soldado de Malvinas | Rawson | Secretaría de Cultura de la Provincia del Chubut | 20?? | HISTORIA  ARGENTINA ';; 'HISTORIA ';; 'MALVINAS ';; 'GUERRA DE MALVINAS | 
###
 | Comes, Francisca | 90 años, Colegio Nacional  | Trelew | Remitente Patagonia | 2014 | HISTORIA DE LA PATAGONIA ';; 'NARRATIVA HISTORICA | 
###
 |  | Almanaque Mundial 1999 | Chile |  | 1998 | ALMANAQUE ';; 'MUNDIAL ';; 'PAISES | 1-56259-032-4
###
 |  | Almanaque Mundial 1998 | Chile |  | 1997 | ALMANAQUE ';; 'MUNDIAL ';; 'PAISES | 
###
 |  | Almanaque Mundial 2000 | Chile |  | 1999 | ALMANAQUE ';; 'MUNDIAL ';; 'PAISES | 
###
 |  | Mi país, la Argentina | Buenos Aires | Clarín | 1995 | ATLAS ';; 'PROVINCIAS ';; 'HISTORIA ';; 'POBLACION ARGENTINA ';; 'RELIEVE | 
###
 | Andruetto, María Teresa | Lengua madre | Buenos Aires | Mondadori | 2010 | NARRATIVA ARGENTINA ';; 'LITERATURA INFANTIL ';; 'NARRATIVA ';; 'LITERATURA ARGENTINA ';; 'LITERATURA JUVENIL | 978-987-658-037-3
###
 |  | Cien años del descubrimiento del petróleo | Comodoro Rivadavia | Diario Patagónico | 2007 | PETROLEO ';; 'HISTORIA DEL PETROLEO ';; 'COMODORO RIVADAVIA ';; 'SINDICATOS ';; 'INDUSTRIA PETROLERA | 
###
 |  | El gran libro del Teatro Colón: su música, su historia, su esplendor 1908-2010 | Buenos Aires | Arte Gráfico Editorial Argentino | 2010 | TEATRO ';; 'TEATRO ARGENTINO ';; 'TEATRO DE OPERA ';; 'HISTORIA DEL TEATRO COLON | 978-987-07-0851-3
###
 | Diez, María Ester | Area de Ciencias Naturales. 5ª grado | Madrid | Dinámica Docente | 1981 | CIENCIAS NATURALES ';; 'LUZ ';; 'SUELO ';; 'SERES VIVOS ';; 'AGUA ';; 'AIRE ';; 'ALIMENTACION | 84-499-4485-6
###
 | Benedetti, Mario | Primavera con una esquina rota | Buenos Aires | Sudamericana | 1981 | LITERATURA ';; 'NOVELA ';; 'LITERATURA DE URUGUAY ';; 'NARRATIVA | 
###
 |  | Correo Argentino | Buenos Aires | Correo Argentino | 2010 | HISTORIA | 
###
 |  | Dispositivo de acompañamiento a los aspirantes a concursar cargos de Gestión Directa y de Supervisión | Rawson | Ministerio de Educación | 2011 | PEDAGOGIA ';; 'CAPACITACION ';; 'ENSENANZA ';; 'FORMACION PROFESIONAL ';; 'CAPACITACION DEL PERSONAL DE EDUCACION ';; 'NIVEL INICIAL ';; 'NIVEL PRIMARIO ';; 'EDUCACION ESPECIAL ';; 'DIRECTORES ';; 'SUPERVISORES ';; 'INNOVACION EDUCATIVA | 
###
 |  | Dispositivo de acompañamiento a los aspirantes a concursar cargos de Gestión Directa y de Supervisión | Rawson | Ministerio de Educación | 2011 | PEDAGOGIA ';; 'CAPACITACION ';; 'ENSENANZA ';; 'FORMACION PROFESIONAL ';; 'CAPACITACION DEL PERSONAL DE EDUCACION ';; 'NIVEL INICIAL ';; 'NIVEL PRIMARIO ';; 'EDUCACION ESPECIAL ';; 'DIRECTORES ';; 'SUPERVISORES ';; 'INNOVACION EDUCATIVA | 
###
 | García Márquez, Gabriel | Relato de un náufrago | Buenos Aires | Sudamericana | 1993 | LITERATURA ';; 'LITERATURA LATINOAMERICANA ';; 'SIGLO VEINTE ';; 'LITERATURA COLOMBIANA ';; 'LITERATURA CONTEMPORANEA ';; 'NOVELA | 950-07-0086-7
###
 |  | Dispositivo de acompañamiento a los aspirantes a concursar cargos de Gestión Directa y de Supervisión | Rawson | Ministerio de Educación | 2011 | PEDAGOGIA ';; 'CAPACITACION ';; 'ENSENANZA ';; 'FORMACION PROFESIONAL ';; 'CAPACITACION DEL PERSONAL DE EDUCACION ';; 'NIVEL INICIAL ';; 'NIVEL PRIMARIO ';; 'EDUCACION ESPECIAL ';; 'DIRECTORES ';; 'SUPERVISORES ';; 'INNOVACION EDUCATIVA | 
###
 | Jones, Luis Alberto | Galeses en el sur | Gaiman | El Regional | 2013 | HISTORIA  REGIONAL ';; 'GALESES ';; 'COLONIZACION | 978-987-26103-6-4
###
 | Montes, Graciela | La familia Delasoga | Buenos Aires | Colihue | 2010 | LITERATURA INFANTIL ';; 'LITERATURA ARGENTINA ';; 'CUENTO ';; 'LIBRO-ALBUM ';; 'NARRATIVA ';; 'NARRATIVA ARGENTINA | 978-950-581-419-0
###
 | Greco, Jorge | Argentina : el ejército que tenemos | Buenos Aires | Sudamericana | 1990 | HISTORIA  ARGENTINA ';; 'HISTORIA NACIONAL ';; 'INVESTIGACION PERIODISTICA ';; 'GOBIERNO MILITAR ';; 'GOLPE DE ESTADO ';; 'FUERZAS ARMADAS | 950-07-0629-6
###
 | Tonucci, Francesco | Con ojos de niño | Buenos Aires | Losada | 2014 | PSICOLOGIA INFANTIL ';; 'PEDAGOGIA ';; 'EDUCACION DEL NINO | 978-950-03-9376-8
###
 | Chiguay, José | Propuesta para una Innovación Educativa | Trelew | Biblioteca Popular Agustín Alvarez | 2014 | SISTEMA EDUCATIVO ';; 'CALIDAD DE LA EDUCACION ';; 'CALIDAD DE LA ENSENANZA ';; 'CAMBIO EDUCATIVO ';; 'SISTEMA EDUCATIVO ';; 'DIAGNOSTICO DE LA EDUCACION ';; 'NIVEL INICIAL ';; 'EDUCACION PRIMARIA ';; 'EDUCACION SECUNDARIA | 
###
 |  | Desarrollo del niño en contexto | Buenos Aires | Paidós | 2008 | PSICOLOGIA ';; 'PSICOLOGIA EVOLUTIVA ';; 'DESARROLLO DEL NINO ';; 'RESOLUCION DE CONFLICTOS ';; 'DESARROLLO COGNITIVO ';; 'DESARROLLO DE LA PERSONALIDAD ';; 'TRASTORNOS DEL DESARROLLO ';; 'CULTURA ';; 'RETRASO DEL NINO ';; 'NEUROLOGIA ';; 'NUTRICION ';; 'HIPOACUSIAS ';; 'FAMILIA ';; 'TRABAJO INTERDISCIPLINARIO ';; 'INCLUSION SOCIAL ';; 'LEGISLACION (DISCAPACIDAD) | 978-950-12-4524-0
###
 |  | Atlas Argentino | Buenos Aires | Sintesoft |  | ATLAS | 
###
 |  | Sistema solar | Buenos Aires | Sintesoft |  | SISTEMA SOLAR | 
###
 |  | Atlas Argentina 2000: región litoral | Buenos Aires | Noticias |  | ATLAS | 
###
 |  | Atlas Argentina 2000: región noreste. | Buenos Aires |  |  |  | 
###
 |  |  | Buenos Aires |  |  |  | 
###
 |  | Atlas Argentina 2000 | Buenos Aires |  |  |  | 
###
 |  | Atlas Argentina 2000: el país total | Buenos Aires | Noticias |  |  | 
###
 |  | Atlas Argentina 2000: el país interactivo. | Buenos Aires | Noticias |  |  | 
###
 |  | Curso interactivo de exel | Buenos Aires | Atlantic |  |  | 
###
 |  | Sismógrafo | Buenos Aires | Inet | 2007 | Recursos didácticos | 
###
 |  | Simuladores interconectables basados en lógica digital | Buenos Aires | INET | 2007 | TECNOLOGIA | 
###
 |  | Tren de aterrizaje | Buenos Aires | INET | 2007 | RECURSOS DIDACTICOS | 
###
 |  | Equipamiento para el análisis de estructuras de edificios | Buenos Aires  | INET | 2007 | Recursos didácticos | 
###
 |  | Entorno de desarrollo para programación de microcontroladores | Buenos Aires  | INET | 2007 | Microcontroladores | 
###
 |  |  | Buenos Aires | INET | 2007 | COMPUTACION ';; 'RECURSOS DIDACTICOS | 
###
 |  | Construcción de edificios. Cómo enseñarla a través de la resolución de problemas. | Buenos Aires  | INET | 2007 | RECURSOS DIDACTICOS | 
###
 |  | Electricidad, electrónica y sistemas de control | Buenos Aires | INET | 2007 | Recursos didácticos | 
###
 |  | Actividades con software libre. | Buenos Aires | Educar |  |  | 
###
 |  | Berni para niños y docentes | Buenos Aires | EDUCAR |  | ARTE | 
###
 |  | Recursos para el aula con MS Office CD6 | Buenos Aires |  |  | RECURSOS DIDACTICOS | 
###
 |  | Hablemos de sida en la escuela | Buenos Aires |  |  | PREVENCION DEL SIDA ';; 'EDUCACION  SANITARIA | 
###
 | Harf, Ruth | Construcción de liderazgos en la gestión educativa | Buenos Aires | Centro de publicaciones educativas y material didáctico | 2014 | GESTION EDUCATIVA ';; 'INSTITUCIONES EDUCATIVAS ';; 'PROCESO DE INTERACCION ';; 'RELACIONES ENTRE PARES ';; 'ROL DEL DOCENTE ';; 'SUPERVISORES DE LA PRACTICA DOCENTE ';; 'EQUIPO EDUCACIONAL ';; 'LIDERAZGO ';; 'DESARROLLO PROFESIONAL ';; 'PROYECTO EDUCATIVO | 978-987-538-398-2
###
 |  | Educación intercultural bilingüe | Buenos Aires |  |  | EDUCACION BILINGUE ';; 'EDUCACION MULTICULTURAL | 
###
 |  |  | Buenos Aires |  |  | INFORMATICA ';; 'BIBLIOTECA ESCOLAR ';; 'BIBLIOTECOLOGIA | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Educar |  | APRENDIZAJE ESCOLAR ';; 'NAP | 
###
 |  | Educar para el ambiente | Buenos Aires |  |  | EDUCACION AMBIENTAL | 
###
 |  |  | Buenos Aires | Educar |  |  | 
###
 | Brailovsky, Daniel | Estrategias de escritura en la formación | Buenos Aires | Centro de publicaciones educativas y material didactico | 2014 | ENSENANZA ';; 'ESCRITURA ';; 'FORMACION DE DOCENTES ';; 'ESTRATEGIAS EDUCACIONALES ';; 'APRENDIZAJE ';; 'DIDACTICA ';; 'ENSENANZA DE LA ESCRITURA ';; 'EXPERIENCIAS EDUCACIONALES | 978-987-538-390-6
###
 | Tylbor, Fela | Estrategias para estudiar (EPE) | Buenos Aires | Centro de publicaciones educativas y material didactico | 2014 | TECNICAS DE ESTUDIO ';; 'TEXTO ';; 'VOCABULARIO ';; 'GRAFICOS ';; 'PENSAMIENTO ';; 'LECTURA ';; 'ESTRATEGIAS DE APRENDIZAJE ';; 'ESTUDIO ';; 'MAPAS CONCEPTUALES ';; 'REDES ';; 'COMPRENSION LECTORA | 978-987-538-394-4
###
 |  | Educar para el ambiente | Buenos Aires | INET | 2007 | AMBIENTE ';; 'EDUCACION AMBIENTAL | 
###
 |  | Diseño Curricular EGB 3 | Rawson  | Centro Provincial de Información Educativa | 2008 | DISENO CURRICULAR EGB3 | 
###
 |  |  | Rawson | Centro de Información Educativa, 2008 |  | DISENO CURRICULAR EGB3 | 
###
 |  | Libros jurídicos: catálogos y novedades. | Buenos Aires | Astrea | 2004 | JUSTICIA | 
###
 |  | Chubut: Anuario estadístico | Rawson | Dirección de estadísticas | 2000 | ESTADISTICAS | 
###
 |  | Obras completas de Sigmund Freud |  |  |  |  | 
###
 |  | Cómo se forma el ser humano? | Buenos Aires | Didavisión |  | SERES VIVOS ';; 'HOMBRE ';; 'SATELITES | 
###
 |  | Elementos básicos de informática | Buenos Aires |  |  | INFORMATICA ';; 'INTERNET | 
###
 |  | Clarín: Enciclopedia visual del siglo: El balcón de la historia. | Rawson | CPIE | 2008 | HISTORIA | 
###
 |  | Clarín: Enciclopedia visual del siglo: Del sueño a la pesadilla; Estalla el polvorín | Buenos Aires | Centro de información educativa | 2008 |  | 
###
 |  | Clarín: Enciclopedia visual del siglo: Novedades en el frente; los años locos. | Rawson | CPIE | 2008 |  | 
###
 |  | Clarín. Enciclopedia visual del siglo: El mundo en la luna; De las armas a las urnas. | Rawson | CPIE, 2008 |  |  | 
###
 |  | Clarín. Enciclopedia visual del siglo: Cierren la muralla; La imaginación al poder. | Rawson |  |  |  | 
###
 |  | Mediación en la escuela |  |  |  | MEDIACION ESCOLAR | 
###
 |  | 20 años de Cuadernos de Pedagogía |  |  |  | PEDAGOGIA | 
###
 | Repetto, Celina | Geometría | Buenos Aires | Kapelusz | 1960 | MATEMATICAS ';; 'GEOMETRIA ';; 'LIBROS DE TEXTO ';; 'FIGURAS GEOMETRICAS | 
###
 | Evelson, Marcos | El tornero mecánico moderno | Buenos Aires | Hobby | 1955 | EDUCACION TECNICA ';; 'MATEMATICAS ';; 'GEOMETRIA LINEAL ';; 'SISTEMA METRICO | 
###
 |  | Enciclopedia de la Psicología Océano. Tomo 3 | España | Océano  | 19?? | PSICOLOGIA ';; 'ADOLESCENCIA ';; 'ADOLESCENTES ';; 'RELACION PADRES-HIJOS ';; 'INFANCIA ';; 'PENSAMIENTO ADOLESCENTE ';; 'SEXUALIDAD ADOLESCENTE ';; 'RELACIONES ';; 'TRABAJO ADOLESCENTE ';; 'GRUPOS DE PARES | 84-7069-138-4
###
 |  | Regiones y Sustentabilidad | Buenos Aires | CETERA | 2004 | REGIONALIZACION ';; 'REGIONES GEOGRAFICAS ';; 'MEDIO AMBIENTE | 
###
 | Luque, Adriana Edith | Actuales contextos sociales | Bahia Blanca | Master | [200?] | VIOLENCIA ';; 'CONVIVENCIA ESCOLAR ';; 'CONFLICTO ';; 'FORMACION DE DOCENTES ';; 'REALIDAD SOCIAL ';; 'MEDIADOR ';; 'EDUCACION ';; 'ESCUELA ';; 'RELACIONES ENTRE PARES ';; 'DISCRIMINACION ';; 'VIOLENCIA | 
###
 |  | Concejo Deliberante. Digesto municipal | Rawson | Concejo Deliberante de Rawson | 2004 | LEGISLACION | 
###
 |  | Energías no renovables |  |  |  | ENERGIAS | 
###
 |  | Guía y nomenclador digital de la ciudad de Rawson. | Rawson | Concejo Deliberante de Rawson | 1997 |  | 
###
 |  | Manual Santillana 4: Manual interactivo para el aula. | Buenos Aires | Santillana | 2000 | LENGUA ';; 'CIENCIAS SOCIALES ';; 'CIENCIAS NATURALES | 
###
 |  |  | Buenos Aires | Santillana | 2000 |  | 
###
 |  |  | Buenos Aires | Santillana |  |  | 
###
 |  | Atlas Argentina 2000: región noreste | Buenos aires | Noticia |  | ATLAS | 
###
 |  | Manual santillana 6: Manual interactivo para el aula. | Buenos Aires | Santillana |  | LENGUA ';; 'CIENCIAS SOCIALES ';; 'CIENCIAS NATURALES | 
###
 | Solana, Ricardo F. | Producción | Buenos Aires | Interoceanicas | 1998 | PRODUCCION ';; 'ORGANIZACION ';; 'ADMINISTRACION ';; 'SISTEMAS DE PRODUCCION ';; 'HISTORIA ';; 'ORGANIZACION DE LA EMPRESA ';; 'PROCESO DE PRODUCCION ';; 'METODOS ';; 'PROYECTOS | 950-791-024-7
###
 |  | Manejo creativo del conflicto escolar |  |  |  | CONFLICTO ';; 'CONFLICTO ESCOLAR ';; 'EDUCACION PARA LA CONVIVENCIA ';; 'ALUMNOS DEFICIENTES ';; 'VIOLENCIA ESCOLAR ';; 'PROBLEMAS ';; 'SUBJETIVIDAD ';; 'MEDIACION ';; 'MEDIACION ESCOLAR ';; 'FRACASO ESCOLAR ';; 'RESOLUCION DE CONFLICTOS ';; 'PREVENCION DE CONFLICTOS | 
###
 |  | Manual Santillana 6: Manual interactivo para el aula. | Buenos Aires | Santillana | 2000 | LENGUA ';; 'CIENCIAS NATURALES ';; 'CIENCIAS SOCIALES | 
###
 |  | Manual Santillana 6: Manual Interactivo para el aula | Buenos Aires | Santillana | 2000 | LENGUA ';; 'CIENCIAS NATURALES ';; 'CIENCIAS SOCIALES | 
###
 |  | Fundación Argentina de Lucha contra el mal de chagas. |  |  |  | SALUD ';; 'PREVENCION DE LA ENFERMEDAD | 
###
